atendimento_id,cliente_id,centro_custo_id,produto_id,data_atendimento,frequencia,atendimento_valido,ativo
5388,2015,3,102,2025-04-27,1,1,1
5389,2016,6,201,2025-09-13,1,1,1
5390,2018,2,302,2025-08-22,1,1,1
5391,2018,2,302,2025-09-24,1,1,1
5392,2018,2,301,2025-10-13,1,1,1
5393,2019,7,401,2025-08-30,1,1,1
5394,2019,7,402,2025-02-02,1,1,1
5395,2020,7,401,2025-11-09,1,1,1
5396,2020,7,401,2025-05-04,1,1,1
5397,2020,7,401,2025-05-20,1,1,1
5398,2020,7,402,2025-11-03,1,1,1
5399,2021,6,301,2025-06-14,1,1,1
5400,2022,5,102,2025-02-06,1,1,1
5401,2022,5,201,2025-08-04,1,1,1
5402,2022,5,302,2025-09-09,1,1,1
5403,2022,5,302,2026-02-25,1,1,1
5404,2024,7,402,2025-05-30,1,1,1
5405,2024,7,401,2025-06-10,1,1,1
5406,2025,6,201,2026-02-08,1,1,1
5407,2025,6,201,2025-11-15,1,1,1
5408,2025,6,101,2025-10-25,1,1,1
5409,2025,6,201,2025-09-10,1,1,1
5410,2026,2,102,2025-08-19,1,1,1
5411,2026,2,102,2026-01-16,1,1,1
5412,2027,6,201,2026-02-07,1,1,1
5413,2029,6,101,2026-02-08,1,1,1
5414,2029,6,201,2025-08-05,1,1,1
5415,2029,6,302,2026-01-30,1,1,1
5416,2029,6,201,2025-06-13,1,1,1
5417,2030,4,302,2025-03-26,1,1,1
5418,2031,7,402,2025-10-13,1,1,1
5419,2033,7,402,2025-11-18,1,1,1
5420,2033,7,401,2025-11-14,1,1,1
5421,2034,4,101,2025-12-02,1,1,1
5422,2034,4,101,2025-05-24,1,1,1
5423,2035,6,302,2025-07-03,1,1,1
5424,2035,6,102,2025-10-10,1,1,1
5425,2035,6,102,2025-12-09,1,1,1
5426,2035,6,302,2025-10-09,1,0,1
5427,2036,2,101,2025-03-11,1,0,1
5428,2036,2,101,2025-03-27,1,1,1
5429,2036,2,201,2025-02-01,1,1,1
5430,2036,2,201,2026-02-19,1,1,1
5431,2036,2,102,2025-06-09,1,1,1
5432,2037,1,201,2025-12-07,1,1,1
5433,2037,1,101,2026-02-07,1,1,1
5434,2037,1,302,2025-03-22,1,1,1
5435,2038,4,301,2025-02-10,1,1,1
5436,2038,4,201,2026-01-04,1,1,1
5437,2038,4,302,2025-03-18,1,1,1
5438,2038,4,201,2025-10-05,1,1,1
5439,2039,6,301,2025-11-21,1,1,1
5440,2040,6,301,2025-02-19,1,1,1
5441,2040,6,302,2025-04-02,1,1,1
5442,2042,2,102,2025-05-26,1,1,1
5443,2043,2,302,2025-11-18,1,1,1
5444,2043,2,302,2025-04-23,1,1,1
5445,2043,2,201,2025-12-15,1,1,1
5446,2043,2,301,2026-02-21,1,1,1
5447,2044,5,301,2025-04-22,1,1,1
5448,2044,5,301,2025-04-02,1,1,1
5449,2044,5,101,2025-07-08,1,1,1
5450,2045,2,301,2025-05-05,1,1,1
5451,2045,2,301,2025-11-28,1,0,1
5452,2045,2,301,2025-08-28,1,1,1
5453,2045,2,302,2025-11-02,1,1,1
5454,2046,6,101,2026-02-23,1,0,1
5455,2046,6,302,2025-12-07,1,1,1
5456,2046,6,301,2025-07-28,1,1,1
5457,2046,6,302,2025-10-04,1,1,1
5458,2046,6,302,2025-05-20,1,1,1
5459,2047,4,201,2025-10-13,1,1,1
5460,2047,4,101,2025-05-14,1,1,1
5461,2047,4,102,2025-10-11,1,1,1
5462,2047,4,301,2026-02-27,1,1,1
5463,2047,4,201,2025-06-16,1,1,1
5464,2048,6,301,2025-06-13,1,1,1
5465,2048,6,302,2025-09-15,1,1,1
5466,2048,6,101,2025-12-19,1,1,1
5467,2048,6,102,2025-09-15,1,1,1
5468,2049,6,102,2026-03-04,1,1,1
5469,2049,6,201,2025-10-12,1,1,1
5470,2049,6,102,2025-02-03,1,1,1
5471,2049,6,302,2026-01-14,1,1,1
5472,2049,6,302,2025-07-12,1,1,1
5473,2050,6,201,2025-06-02,1,1,1
5474,2050,6,301,2025-07-29,1,1,1
5475,2050,6,201,2025-02-17,1,1,1
5476,2050,6,301,2025-08-11,1,1,1
5477,2050,6,102,2025-05-13,1,1,1
5478,2051,4,302,2026-02-05,1,1,1
5479,2051,4,302,2025-08-28,1,1,1
5480,2051,4,302,2026-02-15,1,1,1
5481,2051,4,302,2025-06-22,1,0,1
5482,2052,2,102,2025-03-01,1,1,1
5483,2052,2,201,2025-02-01,1,1,1
5484,2052,2,301,2026-01-28,1,1,1
5485,2052,2,201,2025-07-11,1,1,1
5486,2053,4,201,2025-10-31,1,1,1
5487,2054,7,401,2025-08-22,1,1,1
5488,2054,7,402,2025-09-07,1,1,1
5489,2054,7,402,2025-08-21,1,1,1
5490,2055,1,102,2025-04-11,1,1,1
5491,2055,1,301,2025-11-20,1,1,1
5492,2055,1,302,2025-03-30,1,1,1
5493,2055,1,201,2026-03-08,1,1,1
5494,2055,1,101,2026-02-24,1,1,1
5495,2056,1,101,2025-12-19,1,0,1
5496,2056,1,301,2025-10-06,1,1,1
5497,2056,1,302,2025-12-03,1,1,1
5498,2057,4,302,2025-09-25,1,1,1
5499,2057,4,301,2025-09-29,1,1,1
5500,2058,1,101,2025-06-15,1,1,1
5501,2059,4,201,2025-10-01,1,1,1
5502,2059,4,302,2025-07-25,1,1,1
5503,2061,6,301,2026-02-25,1,0,1
5504,2061,6,301,2025-08-26,1,0,1
5505,2061,6,302,2025-09-10,1,1,1
5506,2061,6,301,2025-03-16,1,0,1
5507,2062,6,102,2025-06-03,1,1,1
5508,2062,6,301,2025-05-23,1,1,1
5509,2062,6,302,2025-05-08,1,1,1
5510,2063,4,302,2025-10-25,1,1,1
5511,2063,4,201,2025-03-25,1,1,1
5512,2063,4,102,2025-06-08,1,1,1
5513,2065,7,402,2025-10-17,1,1,1
5514,2065,7,401,2025-03-06,1,1,1
5515,2065,7,401,2026-02-21,1,1,1
5516,2065,7,402,2025-08-06,1,1,1
5517,2065,7,401,2025-09-07,1,1,1
5518,2066,3,301,2026-02-25,1,1,1
5519,2066,3,302,2025-07-05,1,1,1
5520,2067,6,101,2025-10-23,1,1,1
5521,2067,6,201,2025-09-10,1,1,1
5522,2067,6,201,2026-01-20,1,1,1
5523,2068,6,302,2025-05-06,1,1,1
5524,2068,6,302,2025-02-06,1,0,1
5525,2068,6,102,2025-09-20,1,1,1
5526,2068,6,302,2025-10-18,1,1,1
5527,2069,6,201,2025-03-15,1,1,1
5528,2069,6,301,2025-10-24,1,1,1
5529,2070,6,201,2025-02-22,1,1,1
5530,2070,6,302,2025-11-21,1,1,1
5531,2071,6,101,2025-05-07,1,1,1
5532,2071,6,101,2025-08-10,1,1,1
5533,2071,6,301,2026-02-01,1,0,1
5534,2071,6,201,2025-12-15,1,1,1
5535,2071,6,302,2025-04-05,1,1,1
5536,2072,3,101,2025-12-08,1,1,1
5537,2072,3,302,2025-08-25,1,1,1
5538,2072,3,301,2025-02-11,1,1,1
5539,2072,3,302,2025-04-26,1,1,1
5540,2073,6,201,2025-02-02,1,1,1
5541,2073,6,102,2025-12-03,1,0,1
5542,2073,6,302,2025-07-31,1,1,1
5543,2073,6,201,2025-03-03,1,1,1
5544,2073,6,102,2025-05-18,1,1,1
5545,2074,1,102,2025-12-19,1,1,1
5546,2074,1,302,2025-03-20,1,1,1
5547,2074,1,302,2025-07-18,1,1,1
5548,2074,1,101,2025-04-07,1,0,1
5549,2074,1,102,2025-10-31,1,0,1
5550,2075,2,302,2025-03-01,1,1,1
5551,2076,1,302,2025-03-01,1,1,1
5552,2076,1,201,2025-06-28,1,1,1
5553,2077,2,301,2025-10-07,1,1,1
5554,2077,2,302,2025-05-16,1,1,1
5555,2077,2,302,2026-02-19,1,1,1
5556,2077,2,102,2026-02-02,1,1,1
5557,2078,6,102,2025-03-26,1,1,1
5558,2078,6,201,2025-11-02,1,1,1
5559,2079,1,302,2025-09-12,1,1,1
5560,2080,5,201,2025-03-23,1,1,1
5561,2080,5,302,2025-08-05,1,1,1
5562,2080,5,201,2026-01-18,1,1,1
5563,2080,5,301,2025-10-28,1,1,1
5564,2080,5,101,2025-07-24,1,1,1
5565,2081,1,302,2025-09-05,1,1,1
5566,2081,1,302,2025-07-06,1,1,1
5567,2081,1,201,2025-09-21,1,1,1
5568,2082,6,201,2025-06-25,1,1,1
5569,2082,6,302,2026-02-01,1,1,1
5570,2083,1,201,2026-01-31,1,1,1
5571,2083,1,201,2025-07-21,1,0,1
5572,2083,1,101,2025-08-31,1,1,1
5573,2083,1,302,2025-07-28,1,1,1
5574,2083,1,201,2026-03-04,1,1,1
5575,2084,6,302,2025-03-04,1,1,1
5576,2084,6,302,2025-04-10,1,1,1
5577,2084,6,102,2026-03-05,1,1,1
5578,2084,6,201,2026-03-01,1,1,1
5579,2084,6,301,2025-10-11,1,1,1
5580,2085,6,201,2026-01-29,1,1,1
5581,2085,6,101,2025-10-22,1,1,1
5582,2086,6,301,2025-12-13,1,1,1
5583,2086,6,101,2025-03-04,1,0,1
5584,2086,6,201,2025-08-06,1,1,1
5585,2087,6,302,2025-09-02,1,1,1
5586,2087,6,301,2026-02-04,1,1,1
5587,2087,6,101,2025-04-09,1,1,1
5588,2088,6,301,2025-07-19,1,1,1
5589,2089,2,101,2026-03-05,1,1,1
5590,2089,2,301,2025-06-15,1,1,1
5591,2090,2,201,2025-04-21,1,1,1
5592,2090,2,102,2026-01-14,1,1,1
5593,2090,2,301,2025-05-13,1,1,1
5594,2091,4,101,2025-05-15,1,1,1
5595,2091,4,201,2025-12-24,1,1,1
5596,2091,4,101,2025-06-25,1,0,1
5597,2091,4,201,2025-06-04,1,1,1
5598,2092,6,302,2025-08-06,1,1,1
5599,2092,6,301,2025-04-04,1,1,1
5600,2092,6,301,2026-01-06,1,1,1
5601,2092,6,102,2026-01-03,1,1,1
5602,2093,7,401,2026-03-08,1,1,1
5603,2093,7,402,2025-07-05,1,1,1
5604,2093,7,401,2025-09-02,1,0,1
5605,2094,2,102,2025-03-18,1,0,1
5606,2094,2,201,2026-01-15,1,1,1
5607,2094,2,301,2026-02-28,1,1,1
5608,2094,2,102,2026-02-03,1,1,1
5609,2095,6,102,2025-08-16,1,1,1
5610,2095,6,101,2025-12-13,1,1,1
5611,2095,6,102,2026-01-09,1,1,1
5612,2096,2,101,2025-02-18,1,1,1
5613,2096,2,201,2026-02-26,1,1,1
5614,2096,2,302,2025-03-13,1,1,1
5615,2096,2,101,2025-05-16,1,1,1
5616,2097,4,201,2025-12-10,1,0,1
5617,2098,5,102,2025-09-10,1,1,1
5618,2098,5,102,2025-02-22,1,1,1
5619,2098,5,102,2026-01-07,1,1,1
5620,2098,5,102,2025-12-23,1,1,1
5621,2099,1,302,2025-05-20,1,1,1
5622,2099,1,302,2025-09-19,1,1,1
5623,2099,1,302,2026-02-23,1,1,1
5624,2100,4,301,2025-06-20,1,1,1
5625,2100,4,102,2025-11-06,1,1,1
5626,2101,6,102,2026-02-16,1,1,1
5627,2101,6,301,2025-10-05,1,1,1
5628,2102,7,402,2025-06-12,1,1,1
5629,2102,7,402,2025-05-11,1,1,1
5630,2103,2,302,2025-08-28,1,1,1
5631,2103,2,102,2025-12-31,1,1,1
5632,2103,2,201,2026-01-16,1,1,1
5633,2103,2,302,2025-07-05,1,1,1
5634,2104,4,301,2026-01-06,1,1,1
5635,2104,4,101,2025-06-12,1,1,1
5636,2105,6,302,2025-07-22,1,1,1
5637,2105,6,102,2025-07-18,1,1,1
5638,2106,4,201,2025-05-12,1,1,1
5639,2106,4,302,2025-04-20,1,1,1
5640,2107,2,201,2025-11-29,1,1,1
5641,2107,2,301,2026-01-08,1,1,1
5642,2107,2,302,2025-04-04,1,0,1
5643,2108,6,102,2025-04-16,1,1,1
5644,2108,6,102,2025-12-30,1,1,1
5645,2108,6,102,2025-11-14,1,1,1
5646,2108,6,301,2025-02-27,1,1,1
5647,2109,1,301,2026-03-04,1,1,1
5648,2110,5,101,2025-08-31,1,1,1
5649,2110,5,301,2026-01-28,1,1,1
5650,2111,6,302,2025-06-16,1,1,1
5651,2111,6,201,2025-08-17,1,1,1
5652,2111,6,201,2025-09-19,1,1,1
5653,2111,6,301,2026-01-08,1,1,1
5654,2111,6,201,2025-09-24,1,1,1
5655,2112,1,201,2026-02-12,1,1,1
5656,2112,1,102,2025-12-24,1,1,1
5657,2112,1,301,2025-06-14,1,1,1
5658,2113,6,301,2025-04-26,1,1,1
5659,2113,6,301,2025-08-30,1,0,1
5660,2113,6,101,2025-09-11,1,1,1
5661,2114,4,102,2025-06-30,1,0,1
5662,2114,4,102,2026-01-17,1,1,1
5663,2115,4,301,2025-08-08,1,1,1
5664,2115,4,102,2025-07-17,1,0,1
5665,2115,4,101,2025-03-20,1,1,1
5666,2116,6,201,2025-12-19,1,1,1
5667,2116,6,101,2025-07-13,1,1,1
5668,2116,6,302,2025-11-06,1,1,1
5669,2117,3,102,2026-01-30,1,1,1
5670,2118,7,402,2025-05-16,1,1,1
5671,2118,7,401,2026-01-10,1,1,1
5672,2118,7,401,2025-04-07,1,1,1
5673,2119,6,101,2026-02-16,1,1,1
5674,2120,6,301,2025-08-06,1,0,1
5675,2120,6,102,2025-03-14,1,1,1
5676,2120,6,302,2025-09-24,1,1,1
5677,2120,6,201,2026-02-28,1,1,1
5678,2121,6,201,2025-10-01,1,1,1
5679,2121,6,101,2025-07-30,1,1,1
5680,2122,7,401,2025-05-22,1,1,1
5681,2122,7,402,2025-10-16,1,1,1
5682,2122,7,401,2025-02-04,1,0,1
5683,2123,7,401,2025-09-08,1,1,1
5684,2123,7,401,2026-02-20,1,0,1
5685,2123,7,401,2025-04-13,1,1,1
5686,2124,6,201,2025-05-14,1,1,1
5687,2125,2,301,2025-04-21,1,1,1
5688,2125,2,101,2025-03-15,1,1,1
5689,2125,2,302,2025-06-25,1,1,1
5690,2125,2,102,2025-05-03,1,1,1
5691,2126,4,301,2025-05-01,1,1,1
5692,2126,4,102,2025-03-17,1,1,1
5693,2127,6,302,2026-02-26,1,0,1
5694,2127,6,102,2025-07-17,1,1,1
5695,2127,6,201,2025-09-04,1,1,1
5696,2127,6,301,2025-02-28,1,1,1
5697,2127,6,102,2025-10-01,1,1,1
5698,2128,4,201,2025-02-04,1,1,1
5699,2128,4,201,2026-01-17,1,1,1
5700,2128,4,301,2025-02-22,1,1,1
5701,2128,4,301,2025-07-14,1,1,1
5702,2129,1,102,2025-10-26,1,1,1
5703,2129,1,101,2025-09-21,1,1,1
5704,2129,1,302,2025-05-04,1,1,1
5705,2130,3,302,2026-02-25,1,1,1
5706,2130,3,102,2025-08-09,1,0,1
5707,2130,3,201,2026-02-11,1,1,1
5708,2130,3,302,2025-03-14,1,1,1
5709,2130,3,301,2025-03-01,1,1,1
5710,2130,3,301,2025-05-08,1,1,1
5711,2131,1,101,2025-05-02,1,1,1
5712,2132,6,302,2025-12-19,1,1,1
5713,2132,6,201,2025-11-21,1,1,1
5714,2134,6,101,2025-07-07,1,1,1
5715,2134,6,302,2026-03-06,1,1,1
5716,2134,6,201,2025-12-08,1,1,1
5717,2134,6,102,2025-08-20,1,1,1
5718,2135,6,102,2025-05-15,1,1,1
5719,2135,6,102,2025-10-05,1,0,1
5720,2135,6,201,2025-05-11,1,1,1
5721,2135,6,301,2025-02-28,1,1,1
5722,2137,3,301,2025-06-15,1,1,1
5723,2137,3,102,2025-09-18,1,1,1
5724,2137,3,101,2025-04-17,1,1,1
5725,2137,3,101,2025-02-06,1,1,1
5726,2138,6,101,2025-05-06,1,1,1
5727,2138,6,201,2025-12-16,1,1,1
5728,2138,6,102,2026-01-15,1,1,1
5729,2138,6,102,2025-12-19,1,1,1
5730,2139,6,101,2025-11-04,1,1,1
5731,2139,6,201,2025-03-28,1,1,1
5732,2139,6,301,2025-09-16,1,1,1
5733,2139,6,201,2025-12-07,1,0,1
5734,2140,5,302,2026-02-26,1,1,1
5735,2141,2,201,2025-11-29,1,1,1
5736,2141,2,101,2025-12-08,1,1,1
5737,2141,2,302,2026-02-03,1,1,1
5738,2141,2,101,2025-05-20,1,1,1
5739,2142,7,402,2025-12-06,1,0,1
5740,2142,7,402,2025-02-23,1,1,1
5741,2142,7,402,2026-02-03,1,1,1
5742,2142,7,402,2025-08-01,1,1,1
5743,2142,7,401,2025-07-22,1,1,1
5744,2142,7,401,2025-08-08,1,1,1
5745,2143,7,402,2025-06-14,1,0,1
5746,2143,7,402,2025-02-07,1,1,1
5747,2143,7,402,2025-12-29,1,1,1
5748,2144,1,301,2026-01-05,1,1,1
5749,2144,1,102,2026-02-25,1,1,1
5750,2145,6,101,2025-09-12,1,1,1
5751,2146,1,101,2025-05-24,1,1,1
5752,2146,1,301,2025-11-28,1,1,1
5753,2146,1,101,2025-11-20,1,1,1
5754,2148,6,101,2025-05-12,1,0,1
5755,2148,6,102,2025-08-27,1,1,1
5756,2148,6,102,2025-07-27,1,1,1
5757,2150,7,402,2025-02-26,1,1,1
5758,2150,7,401,2025-11-29,1,1,1
5759,2150,7,402,2025-08-17,1,1,1
5760,2150,7,401,2025-03-24,1,1,1
5761,2151,6,302,2025-07-07,1,1,1
5762,2152,7,401,2025-12-02,1,1,1
5763,2152,7,402,2025-11-16,1,1,1
5764,2152,7,401,2025-04-27,1,1,1
5765,2153,6,102,2025-06-03,1,1,1
5766,2154,6,201,2026-03-08,1,1,1
5767,2154,6,302,2025-02-23,1,1,1
5768,2154,6,101,2025-03-27,1,1,1
5769,2154,6,301,2025-06-17,1,1,1
5770,2154,6,302,2025-10-01,1,1,1
5771,2155,6,302,2025-03-30,1,1,1
5772,2156,7,402,2025-06-25,1,1,1
5773,2156,7,402,2025-06-03,1,1,1
5774,2156,7,402,2025-12-12,1,1,1
5775,2157,6,102,2025-08-10,1,1,1
5776,2157,6,301,2025-11-30,1,1,1
5777,2157,6,301,2025-05-02,1,1,1
5778,2157,6,201,2025-02-19,1,1,1
5779,2157,6,101,2025-03-04,1,1,1
5780,2158,6,302,2025-08-15,1,1,1
5781,2158,6,301,2025-03-18,1,1,1
5782,2158,6,302,2025-11-27,1,1,1
5783,2158,6,302,2025-08-09,1,1,1
5784,2159,1,101,2025-11-12,1,1,1
5785,2159,1,301,2025-02-21,1,1,1
5786,2160,7,402,2025-06-01,1,1,1
5787,2160,7,402,2025-05-03,1,1,1
5788,2161,1,102,2025-06-22,1,1,1
5789,2161,1,302,2025-06-10,1,1,1
5790,2162,1,102,2025-08-26,1,1,1
5791,2162,1,302,2025-11-29,1,1,1
5792,2162,1,102,2025-08-08,1,1,1
5793,2163,5,102,2025-04-12,1,1,1
5794,2164,2,301,2025-07-22,1,1,1
5795,2164,2,101,2025-11-18,1,1,1
5796,2164,2,201,2025-09-13,1,1,1
5797,2165,2,201,2026-01-21,1,1,1
5798,2165,2,301,2026-03-07,1,1,1
5799,2166,2,201,2025-04-06,1,1,1
5800,2166,2,201,2025-12-26,1,1,1
5801,2166,2,201,2025-06-07,1,1,1
5802,2166,2,302,2025-03-12,1,1,1
5803,2166,2,101,2025-10-12,1,1,1
5804,2167,4,102,2025-06-20,1,0,1
5805,2167,4,302,2025-05-08,1,0,1
5806,2168,6,301,2025-09-02,1,1,1
5807,2168,6,102,2025-06-12,1,1,1
5808,2169,2,302,2025-09-24,1,1,1
5809,2170,6,101,2026-02-24,1,1,1
5810,2170,6,201,2025-11-24,1,1,1
5811,2170,6,201,2025-03-27,1,1,1
5812,2170,6,101,2025-03-07,1,1,1
5813,2170,6,101,2025-10-08,1,1,1
5814,2170,6,302,2025-12-16,1,1,1
5815,2171,5,102,2025-02-01,1,1,1
5816,2172,2,302,2025-12-16,1,1,1
5817,2173,1,302,2025-09-18,1,1,1
5818,2173,1,201,2025-07-08,1,1,1
5819,2173,1,302,2025-03-12,1,1,1
5820,2174,5,301,2025-05-08,1,0,1
5821,2175,4,101,2025-08-30,1,1,1
5822,2175,4,201,2026-01-18,1,1,1
5823,2176,4,201,2025-06-26,1,1,1
5824,2177,3,102,2025-05-30,1,1,1
5825,2177,3,201,2025-08-19,1,1,1
5826,2178,3,102,2025-02-03,1,1,1
5827,2178,3,301,2025-03-15,1,1,1
5828,2178,3,301,2025-07-02,1,1,1
5829,2179,4,101,2025-12-17,1,1,1
5830,2180,6,101,2025-02-26,1,1,1
5831,2180,6,301,2025-06-08,1,0,1
5832,2180,6,302,2025-03-12,1,1,1
5833,2180,6,101,2026-03-04,1,1,1
5834,2180,6,201,2025-05-09,1,1,1
5835,2181,2,101,2025-02-01,1,1,1
5836,2181,2,102,2025-12-22,1,1,1
5837,2182,6,101,2025-02-22,1,1,1
5838,2184,5,101,2025-07-22,1,1,1
5839,2184,5,201,2025-05-23,1,1,1
5840,2185,7,402,2025-02-07,1,1,1
5841,2185,7,401,2025-12-03,1,1,1
5842,2185,7,401,2025-09-09,1,1,1
5843,2185,7,402,2025-09-13,1,1,1
5844,2186,2,301,2025-11-17,1,1,1
5845,2186,2,101,2025-05-02,1,1,1
5846,2186,2,201,2025-04-29,1,1,1
5847,2187,1,201,2025-11-26,1,1,1
5848,2188,5,101,2025-06-26,1,1,1
5849,2188,5,101,2025-05-22,1,1,1
5850,2188,5,302,2026-01-22,1,1,1
5851,2188,5,301,2025-11-25,1,1,1
5852,2188,5,102,2025-06-26,1,1,1
5853,2189,4,102,2025-04-03,1,0,1
5854,2189,4,102,2025-02-16,1,1,1
5855,2189,4,101,2025-02-22,1,1,1
5856,2189,4,102,2025-10-18,1,0,1
5857,2189,4,201,2025-09-12,1,1,1
5858,2190,6,301,2025-07-03,1,1,1
5859,2190,6,302,2025-11-05,1,0,1
5860,2190,6,102,2025-12-05,1,1,1
5861,2191,6,301,2025-07-18,1,1,1
5862,2192,2,201,2026-01-22,1,1,1
5863,2192,2,302,2025-07-11,1,1,1
5864,2192,2,102,2026-02-04,1,1,1
5865,2192,2,101,2025-02-14,1,1,1
5866,2192,2,101,2025-03-04,1,1,1
5867,2193,3,101,2025-11-01,1,1,1
5868,2193,3,102,2025-06-01,1,1,1
5869,2193,3,201,2025-06-09,1,1,1
5870,2194,1,102,2026-02-12,1,1,1
5871,2194,1,201,2025-08-21,1,1,1
5872,2194,1,301,2025-12-20,1,1,1
5873,2194,1,102,2025-04-22,1,1,1
5874,2194,1,101,2025-07-11,1,1,1
5875,2195,6,102,2025-09-14,1,1,1
5876,2195,6,101,2025-10-01,1,1,1
5877,2196,6,302,2025-05-13,1,1,1
5878,2196,6,302,2025-10-11,1,1,1
5879,2198,7,402,2025-11-04,1,1,1
5880,2198,7,402,2025-04-10,1,1,1
5881,2198,7,401,2025-12-30,1,0,1
5882,2198,7,402,2025-06-30,1,1,1
5883,2198,7,401,2025-05-23,1,0,1
5884,2199,6,101,2026-02-22,1,1,1
5885,2199,6,302,2025-10-11,1,1,1
5886,2199,6,102,2025-09-25,1,1,1
5887,2199,6,102,2025-05-05,1,1,1
5888,2200,6,301,2026-01-08,1,1,1
5889,2200,6,302,2025-05-18,1,1,1
5890,2200,6,302,2025-09-11,1,1,1
5891,2201,5,302,2025-05-06,1,1,1
5892,2201,5,102,2025-03-25,1,1,1
5893,2201,5,302,2025-10-20,1,1,1
5894,2201,5,302,2025-08-15,1,1,1
5895,2202,6,301,2025-09-07,1,1,1
5896,2202,6,302,2026-02-13,1,0,1
5897,2202,6,101,2025-12-31,1,1,1
5898,2203,4,102,2025-12-12,1,0,1
5899,2203,4,302,2025-06-01,1,1,1
5900,2203,4,101,2026-02-07,1,1,1
5901,2203,4,301,2025-12-01,1,1,1
5902,2203,4,102,2025-12-31,1,1,1
5903,2204,2,301,2025-07-28,1,1,1
5904,2206,2,301,2026-02-06,1,1,1
5905,2206,2,302,2026-03-04,1,1,1
5906,2206,2,201,2026-01-04,1,1,1
5907,2207,6,102,2025-09-22,1,1,1
5908,2207,6,301,2026-01-27,1,1,1
5909,2207,6,301,2025-03-09,1,1,1
5910,2208,2,302,2025-12-10,1,1,1
5911,2208,2,201,2026-02-14,1,1,1
5912,2209,6,102,2025-11-26,1,1,1
5913,2209,6,201,2025-05-12,1,1,1
5914,2210,1,201,2025-07-30,1,1,1
5915,2210,1,201,2025-08-31,1,1,1
5916,2210,1,102,2025-08-01,1,1,1
5917,2210,1,101,2026-01-27,1,1,1
5918,2211,1,302,2025-07-09,1,1,1
5919,2211,1,201,2025-05-29,1,1,1
5920,2211,1,301,2026-02-23,1,1,1
5921,2211,1,201,2025-02-06,1,1,1
5922,2211,1,201,2025-06-09,1,1,1
5923,2213,1,102,2025-09-03,1,1,1
5924,2213,1,301,2025-09-27,1,1,1
5925,2214,1,102,2025-11-07,1,1,1
5926,2214,1,101,2025-03-14,1,1,1
5927,2214,1,301,2025-10-28,1,0,1
5928,2214,1,302,2025-11-19,1,1,1
5929,2214,1,102,2025-07-08,1,1,1
5930,2215,6,101,2025-04-24,1,0,1
5931,2215,6,301,2025-11-25,1,1,1
5932,2215,6,301,2025-10-13,1,1,1
5933,2215,6,102,2025-07-07,1,0,1
5934,2216,1,101,2025-11-01,1,1,1
5935,2216,1,302,2025-06-04,1,1,1
5936,2216,1,101,2026-02-10,1,1,1
5937,2217,6,101,2025-10-31,1,1,1
5938,2217,6,101,2025-02-10,1,1,1
5939,2217,6,102,2025-07-03,1,1,1
5940,2217,6,302,2026-02-02,1,1,1
5941,2218,1,102,2025-04-20,1,0,1
5942,2219,6,101,2025-09-18,1,1,1
5943,2219,6,101,2025-06-15,1,1,1
5944,2220,2,302,2025-09-17,1,1,1
5945,2220,2,102,2025-03-05,1,1,1
5946,2220,2,201,2025-11-21,1,1,1
5947,2220,2,301,2025-02-06,1,1,1
5948,2220,2,102,2025-02-11,1,1,1
5949,2220,2,201,2025-07-10,1,1,1
5950,2221,3,102,2025-04-08,1,1,1
5951,2221,3,101,2025-08-04,1,0,1
5952,2221,3,101,2025-02-11,1,1,1
5953,2221,3,201,2025-02-01,1,1,1
5954,2223,1,101,2025-08-07,1,1,1
5955,2223,1,201,2025-09-22,1,1,1
5956,2223,1,302,2025-02-25,1,1,1
5957,2224,1,102,2025-08-02,1,1,1
5958,2224,1,301,2026-01-21,1,1,1
5959,2224,1,301,2025-03-16,1,1,1
5960,2224,1,301,2026-03-07,1,1,1
5961,2226,6,302,2025-09-21,1,1,1
5962,2226,6,301,2026-02-12,1,1,1
5963,2226,6,301,2025-03-05,1,1,1
5964,2227,4,101,2025-05-21,1,1,1
5965,2228,1,302,2025-12-23,1,1,1
5966,2228,1,102,2025-10-18,1,0,1
5967,2228,1,301,2025-06-21,1,1,1
5968,2229,6,201,2025-08-29,1,1,1
5969,2229,6,302,2025-03-16,1,1,1
5970,2230,7,402,2025-11-12,1,1,1
5971,2230,7,401,2025-11-24,1,1,1
5972,2230,7,402,2026-02-08,1,1,1
5973,2231,5,101,2025-10-07,1,1,1
5974,2231,5,201,2025-12-15,1,1,1
5975,2231,5,102,2025-03-27,1,1,1
5976,2231,5,302,2025-06-03,1,1,1
5977,2233,2,201,2025-12-05,1,1,1
5978,2233,2,102,2025-11-26,1,1,1
5979,2233,2,102,2026-01-12,1,1,1
5980,2233,2,302,2025-02-16,1,1,1
5981,2234,2,301,2025-02-05,1,1,1
5982,2234,2,102,2026-02-14,1,1,1
5983,2234,2,301,2025-03-11,1,1,1
5984,2234,2,201,2025-11-14,1,1,1
5985,2234,2,201,2026-01-18,1,1,1
5986,2235,5,201,2026-02-22,1,1,1
5987,2235,5,102,2025-06-17,1,1,1
5988,2235,5,201,2025-02-19,1,1,1
5989,2235,5,301,2025-10-23,1,1,1
5990,2235,5,302,2025-09-22,1,1,1
5991,2236,6,102,2025-03-27,1,1,1
5992,2236,6,101,2025-09-22,1,1,1
5993,2236,6,102,2025-02-05,1,1,1
