cliente_id,razao_social,cnpj,porte,gestor_id,data_cadastro,ativo
1180,Construtora Norte Ltda,10001180000160,ME,6,2026-02-05,1
1181,Alimentos Central Ltda,10001181000167,ME,10,2025-04-09,1
1182,Transportes Silva e Cia,10001182000174,MEI,4,2026-01-25,1
1183,Construtora Litoral EIRELI,10001183000181,MEI,8,2025-04-10,1
1184,Industria Litoral S.A.,10001184000188,ME,4,2025-03-23,1
1185,Comercial Litoral ME,10001185000195,MEI,2,2025-08-11,1
1186,Alimentos Norte S.A.,10001186000102,MEI,9,2026-01-15,1
1187,Transportes Souza EIRELI,10001187000109,ME,2,2025-09-06,1
1188,Distribuidora Souza S.A.,10001188000116,ME,4,2025-06-16,1
1189,Servicos Litoral ME,10001189000123,MEI,14,2025-02-26,1
1190,Servicos Silva EIRELI,10001190000130,ME,11,2026-03-22,1
1191,Tecnologia Souza Ltda,10001191000137,ME,7,2025-09-06,1
1192,Tecnologia Souza EIRELI,10001192000144,EPP,2,2025-08-21,1
1193,Tecnologia Oeste EIRELI,10001193000151,ME,6,2025-04-10,1
1194,Confeccoes Souza ME,10001194000158,MEI,12,2025-12-21,1
1195,Confeccoes Souza Ltda,10001195000165,EPP,2,2025-08-23,1
1196,Industria Oeste EIRELI,10001196000172,EPP,14,2025-11-06,1
1197,Papelaria Souza e Cia,10001197000179,MEDIA,6,2026-03-14,1
1198,Distribuidora Central e Cia,10001198000186,ME,8,2025-04-21,1
1199,Construtora Oeste Ltda,10001199000193,ME,16,2026-01-12,1
1200,Servicos Oeste S.A.,10001200000100,ME,8,2026-04-02,1
1201,Papelaria Silva S.A.,10001201000107,MEDIA,5,2025-01-21,1
1202,Transportes Silva S.A.,10001202000114,ME,16,2025-09-03,1
1203,Construtora Central EIRELI,10001203000121,MEI,4,2026-01-21,1
1204,Tecnologia Souza EIRELI,10001204000128,MEI,1,2025-05-03,1
1205,Comercial Central ME,10001205000135,MEI,3,2025-08-24,1
1206,Construtora Central EIRELI,10001206000142,EPP,1,2025-07-27,1
1207,Alimentos Litoral S.A.,10001207000149,ME,6,2025-01-01,1
1208,Tecnologia Litoral ME,10001208000156,ME,3,2025-06-01,1
1209,Confeccoes Litoral e Cia,10001209000163,ME,14,2026-02-11,1
1210,Distribuidora Norte ME,10001210000170,ME,7,2025-01-29,1
1211,Comercial Silva S.A.,10001211000177,MEI,12,2025-11-13,1
1212,Alimentos Oeste EIRELI,10001212000184,ME,2,2025-12-27,1
1213,Transportes Litoral EIRELI,10001213000191,MEI,3,2025-06-21,1
1214,Transportes Silva S.A.,10001214000198,ME,8,2026-01-21,1
1215,Servicos Oeste ME,10001215000105,EPP,7,2025-09-15,1
1216,Confeccoes Silva Ltda,10001216000112,MEI,14,2025-08-20,1
1217,Transportes Norte Ltda,10001217000119,ME,16,2025-09-30,1
1218,Construtora Norte ME,10001218000126,ME,10,2026-04-30,1
1219,Servicos Central Ltda,10001219000133,MEI,3,2026-04-05,1
1220,Confeccoes Silva Ltda,10001220000140,MEI,6,2025-02-27,1
1221,Construtora Souza EIRELI,10001221000147,ME,5,2025-11-18,1
1222,Confeccoes Central e Cia,10001222000154,EPP,1,2025-08-31,1
1223,Tecnologia Central Ltda,10001223000161,MEI,12,2025-02-02,1
1224,Servicos Norte ME,10001224000168,MEI,1,2025-06-25,1
1225,Construtora Norte e Cia,10001225000175,EPP,11,2025-08-16,1
1226,Confeccoes Norte EIRELI,10001226000182,EPP,15,2025-06-06,1
1227,Confeccoes Souza S.A.,10001227000189,MEI,6,2025-05-28,1
1228,Industria Oeste ME,10001228000196,ME,2,2025-03-27,1
1229,Transportes Oeste EIRELI,10001229000103,MEDIA,6,2026-03-06,1
1230,Industria Souza Ltda,10001230000110,MEI,5,2025-06-12,1
1231,Construtora Oeste ME,10001231000117,MEI,5,2025-10-15,1
1232,Alimentos Oeste EIRELI,10001232000124,MEI,2,2025-10-04,1
1233,Transportes Oeste Ltda,10001233000131,EPP,6,2025-07-27,1
1234,Industria Central ME,10001234000138,MEI,16,2026-05-12,1
1235,Confeccoes Central ME,10001235000145,MEDIA,11,2026-01-22,1
1236,Papelaria Litoral S.A.,10001236000152,MEI,5,2025-02-27,1
1237,Comercial Souza e Cia,10001237000159,MEI,16,2025-01-13,1
1238,Papelaria Souza S.A.,10001238000166,MEI,13,2025-06-17,1
1239,Papelaria Litoral EIRELI,10001239000173,ME,2,2025-04-24,1
1240,Servicos Silva Ltda,10001240000180,ME,9,2025-08-17,1
1241,Transportes Central EIRELI,10001241000187,ME,3,2025-11-05,1
1242,Alimentos Central EIRELI,10001242000194,ME,2,2025-08-07,1
1243,Tecnologia Oeste Ltda,10001243000101,MEI,12,2025-06-29,1
1244,Construtora Norte Ltda,10001244000108,MEI,10,2026-03-31,1
1245,Tecnologia Central ME,10001245000115,MEI,15,2026-01-08,1
1246,Tecnologia Souza e Cia,10001246000122,ME,14,2025-03-15,1
1247,Confeccoes Central e Cia,10001247000129,MEDIA,7,2025-02-03,1
1248,Distribuidora Silva S.A.,10001248000136,ME,13,2025-05-20,1
1249,Industria Norte S.A.,10001249000143,ME,14,2026-01-22,1
1250,Servicos Souza S.A.,10001250000150,MEI,5,2025-09-09,1
1251,Confeccoes Norte ME,10001251000157,ME,2,2026-01-14,1
1252,Servicos Silva Ltda,10001252000164,MEI,15,2025-06-03,1
1253,Distribuidora Litoral ME,10001253000171,MEI,16,2025-09-09,1
1254,Comercial Silva ME,10001254000178,ME,8,2026-05-12,1
1255,Papelaria Litoral ME,10001255000185,ME,3,2025-10-17,1
1256,Confeccoes Litoral S.A.,10001256000192,MEDIA,14,2026-02-23,1
1257,Alimentos Norte e Cia,10001257000199,MEI,4,2025-05-13,1
1258,Papelaria Silva EIRELI,10001258000106,MEI,6,2026-03-26,1
1259,Alimentos Souza Ltda,10001259000113,MEI,5,2025-08-03,1
1260,Comercial Oeste ME,10001260000120,ME,12,2026-04-25,1
1261,Transportes Souza EIRELI,10001261000127,ME,3,2025-11-03,1
1262,Transportes Oeste ME,10001262000134,EPP,6,2025-12-17,1
1263,Confeccoes Litoral ME,10001263000141,MEI,10,2025-10-24,1
1264,Industria Silva EIRELI,10001264000148,ME,12,2025-07-10,1
1265,Tecnologia Oeste EIRELI,10001265000155,MEI,16,2025-03-21,1
1266,Servicos Norte e Cia,10001266000162,ME,8,2026-05-03,1
1267,Tecnologia Central Ltda,10001267000169,MEI,4,2025-03-09,1
1268,Construtora Oeste ME,10001268000176,ME,1,2025-03-13,1
1269,Papelaria Norte ME,10001269000183,MEI,15,2025-06-05,1
1270,Distribuidora Souza EIRELI,10001270000190,EPP,1,2025-03-14,1
1271,Confeccoes Souza EIRELI,10001271000197,MEI,8,2025-02-10,1
1272,Distribuidora Silva Ltda,10001272000104,ME,14,2026-01-23,1
1273,Comercial Souza Ltda,10001273000111,MEI,14,2025-12-04,1
1274,Construtora Silva ME,10001274000118,MEI,2,2025-06-04,1
1275,Distribuidora Silva e Cia,10001275000125,MEI,1,2026-04-07,1
1276,Industria Litoral ME,10001276000132,MEI,7,2025-03-16,1
1277,Papelaria Oeste ME,10001277000139,MEI,9,2025-09-14,1
1278,Transportes Norte Ltda,10001278000146,MEI,8,2025-10-24,1
1279,Transportes Souza EIRELI,10001279000153,MEDIA,1,2025-03-29,1
1280,Distribuidora Souza e Cia,10001280000160,EPP,1,2025-09-01,1
1281,Papelaria Souza S.A.,10001281000167,ME,12,2025-02-24,1
1282,Alimentos Central S.A.,10001282000174,MEI,6,2025-04-27,1
1283,Distribuidora Oeste Ltda,10001283000181,ME,14,2025-09-24,1
1284,Construtora Oeste ME,10001284000188,ME,5,2025-01-21,1
1285,Alimentos Central Ltda,10001285000195,MEI,3,2025-08-22,1
1286,Construtora Souza e Cia,10001286000102,MEI,10,2026-03-14,1
1287,Servicos Silva S.A.,10001287000109,EPP,14,2025-07-08,1
1288,Comercial Litoral S.A.,10001288000116,ME,6,2025-07-22,1
1289,Transportes Litoral Ltda,10001289000123,MEI,15,2025-07-22,1
1290,Papelaria Silva EIRELI,10001290000130,MEI,13,2026-05-15,1
1291,Alimentos Souza e Cia,10001291000137,EPP,7,2025-07-26,1
1292,Servicos Central S.A.,10001292000144,MEI,4,2026-01-01,1
1293,Tecnologia Oeste S.A.,10001293000151,ME,9,2026-05-02,1
1294,Construtora Norte ME,10001294000158,MEI,13,2025-08-21,1
1295,Distribuidora Oeste S.A.,10001295000165,ME,4,2025-11-18,1
1296,Comercial Silva Ltda,10001296000172,EPP,5,2025-09-13,1
1297,Industria Central e Cia,10001297000179,ME,1,2025-03-20,1
1298,Papelaria Norte Ltda,10001298000186,ME,10,2025-12-05,1
1299,Construtora Souza ME,10001299000193,ME,16,2025-09-09,1
1300,Transportes Oeste e Cia,10001300000100,ME,9,2026-05-03,1
1301,Tecnologia Silva S.A.,10001301000107,ME,2,2026-03-13,1
1302,Construtora Central Ltda,10001302000114,MEI,13,2025-10-13,1
1303,Industria Central S.A.,10001303000121,MEI,10,2026-01-02,1
1304,Construtora Silva e Cia,10001304000128,ME,13,2025-12-04,1
1305,Construtora Norte EIRELI,10001305000135,ME,16,2025-07-20,1
1306,Construtora Norte S.A.,10001306000142,ME,9,2025-06-30,1
1307,Alimentos Silva Ltda,10001307000149,ME,10,2025-03-07,1
1308,Alimentos Litoral e Cia,10001308000156,MEI,12,2026-04-02,1
1309,Tecnologia Silva S.A.,10001309000163,MEI,11,2025-07-02,1
1310,Alimentos Silva EIRELI,10001310000170,MEI,14,2025-11-28,1
1311,Papelaria Silva Ltda,10001311000177,EPP,10,2025-02-28,1
1312,Industria Silva e Cia,10001312000184,MEI,11,2025-08-24,1
1313,Papelaria Norte S.A.,10001313000191,MEI,14,2025-12-23,1
1314,Papelaria Silva ME,10001314000198,MEI,16,2025-07-19,1
1315,Papelaria Silva S.A.,10001315000105,MEI,11,2025-12-12,1
1316,Alimentos Central e Cia,10001316000112,EPP,7,2025-12-08,1
1317,Industria Norte ME,10001317000119,MEI,11,2025-08-12,1
1318,Construtora Litoral Ltda,10001318000126,EPP,7,2025-10-02,1
1319,Confeccoes Oeste Ltda,10001319000133,MEI,7,2025-10-21,1
1320,Servicos Norte Ltda,10001320000140,ME,13,2025-10-24,1
1321,Papelaria Oeste ME,10001321000147,MEI,4,2026-02-15,1
1322,Tecnologia Souza ME,10001322000154,ME,16,2025-11-30,1
1323,Transportes Oeste S.A.,10001323000161,ME,10,2025-06-10,1
1324,Tecnologia Central ME,10001324000168,ME,7,2025-08-21,1
1325,Comercial Litoral e Cia,10001325000175,EPP,6,2025-10-23,1
1326,Servicos Litoral S.A.,10001326000182,MEI,16,2025-11-23,1
1327,Papelaria Litoral Ltda,10001327000189,ME,14,2025-07-06,1
1328,Industria Souza EIRELI,10001328000196,ME,15,2026-01-27,1
1329,Tecnologia Central ME,10001329000103,EPP,10,2026-04-12,1
1330,Servicos Central ME,10001330000110,EPP,3,2025-11-27,1
1331,Confeccoes Litoral e Cia,10001331000117,MEI,6,2025-05-03,1
1332,Industria Souza Ltda,10001332000124,MEI,4,2026-02-28,1
1333,Construtora Central e Cia,10001333000131,GRANDE,10,2025-08-05,1
1334,Servicos Souza ME,10001334000138,MEI,2,2025-05-13,1
1335,Transportes Souza Ltda,10001335000145,MEDIA,9,2025-09-06,1
1336,Comercial Silva ME,10001336000152,ME,1,2026-03-20,1
1337,Tecnologia Oeste Ltda,10001337000159,MEI,3,2026-03-06,1
1338,Servicos Silva e Cia,10001338000166,ME,5,2026-04-23,1
1339,Transportes Litoral e Cia,10001339000173,EPP,4,2026-04-22,1
1340,Construtora Silva EIRELI,10001340000180,ME,9,2026-01-31,1
1341,Alimentos Norte S.A.,10001341000187,EPP,11,2026-01-16,1
1342,Tecnologia Souza EIRELI,10001342000194,MEI,8,2025-04-20,1
1343,Construtora Central ME,10001343000101,EPP,9,2025-01-29,1
1344,Transportes Oeste Ltda,10001344000108,MEI,16,2025-08-05,1
1345,Servicos Oeste EIRELI,10001345000115,MEI,16,2026-01-02,1
1346,Confeccoes Silva e Cia,10001346000122,MEI,12,2026-01-14,1
1347,Servicos Oeste e Cia,10001347000129,MEI,2,2025-11-24,1
1348,Distribuidora Norte EIRELI,10001348000136,EPP,12,2025-07-18,1
1349,Tecnologia Oeste ME,10001349000143,MEI,1,2026-02-26,1
1350,Confeccoes Souza EIRELI,10001350000150,EPP,8,2025-11-20,1
1351,Tecnologia Silva ME,10001351000157,EPP,11,2026-02-26,1
1352,Construtora Litoral S.A.,10001352000164,EPP,16,2025-06-20,1
1353,Distribuidora Souza ME,10001353000171,ME,14,2025-06-30,1
1354,Papelaria Litoral e Cia,10001354000178,ME,14,2025-08-21,1
1355,Comercial Litoral EIRELI,10001355000185,ME,1,2026-02-10,1
1356,Comercial Central EIRELI,10001356000192,ME,5,2025-06-10,1
1357,Distribuidora Souza EIRELI,10001357000199,ME,3,2026-05-12,1
1358,Papelaria Litoral S.A.,10001358000106,ME,5,2025-06-13,1
1359,Construtora Litoral EIRELI,10001359000113,MEI,15,2025-12-18,1
1360,Confeccoes Souza Ltda,10001360000120,MEI,11,2025-04-04,1
1361,Tecnologia Norte EIRELI,10001361000127,MEI,13,2025-01-12,1
1362,Distribuidora Central EIRELI,10001362000134,MEI,8,2026-03-13,1
1363,Comercial Central e Cia,10001363000141,MEI,6,2025-05-14,1
1364,Distribuidora Oeste EIRELI,10001364000148,EPP,5,2025-03-02,1
1365,Transportes Central S.A.,10001365000155,EPP,1,2025-09-11,1
1366,Servicos Litoral EIRELI,10001366000162,MEI,4,2026-03-18,1
1367,Confeccoes Litoral S.A.,10001367000169,MEI,9,2025-08-09,1
1368,Papelaria Souza ME,10001368000176,ME,7,2025-04-07,1
1369,Industria Central EIRELI,10001369000183,MEI,14,2026-05-15,1
1370,Servicos Norte S.A.,10001370000190,EPP,9,2025-07-09,1
1371,Distribuidora Silva S.A.,10001371000197,MEI,15,2025-06-15,1
1372,Servicos Litoral S.A.,10001372000104,ME,13,2026-01-12,1
1373,Distribuidora Silva e Cia,10001373000111,MEI,9,2025-06-20,1
1374,Construtora Oeste e Cia,10001374000118,EPP,8,2026-05-11,1
1375,Comercial Oeste e Cia,10001375000125,ME,2,2025-06-04,1
1376,Alimentos Souza e Cia,10001376000132,MEI,13,2025-04-02,1
1377,Industria Norte S.A.,10001377000139,EPP,9,2026-03-26,1
1378,Industria Silva ME,10001378000146,ME,15,2025-08-10,1
1379,Confeccoes Silva ME,10001379000153,MEI,5,2025-03-07,1
1380,Confeccoes Litoral ME,10001380000160,EPP,16,2025-05-25,1
1381,Papelaria Oeste e Cia,10001381000167,MEI,9,2026-04-03,1
1382,Alimentos Litoral S.A.,10001382000174,ME,6,2025-03-19,1
1383,Comercial Souza EIRELI,10001383000181,MEI,15,2025-04-04,1
1384,Construtora Oeste EIRELI,10001384000188,ME,2,2025-08-12,1
1385,Construtora Silva S.A.,10001385000195,MEI,4,2025-12-30,1
1386,Construtora Central Ltda,10001386000102,EPP,16,2026-03-20,1
1387,Distribuidora Oeste Ltda,10001387000109,MEI,5,2025-05-26,1
1388,Industria Litoral e Cia,10001388000116,EPP,6,2025-10-16,1
1389,Papelaria Silva e Cia,10001389000123,ME,7,2025-04-03,1
1390,Distribuidora Souza S.A.,10001390000130,ME,14,2026-03-31,1
1391,Comercial Oeste Ltda,10001391000137,MEI,11,2025-10-30,1
1392,Alimentos Souza Ltda,10001392000144,MEI,4,2026-03-02,1
1393,Construtora Litoral ME,10001393000151,ME,16,2025-01-03,1
1394,Comercial Litoral e Cia,10001394000158,MEDIA,11,2025-06-16,1
1395,Servicos Silva ME,10001395000165,MEI,5,2025-01-29,1
1396,Transportes Norte S.A.,10001396000172,MEI,3,2025-05-11,1
1397,Servicos Central Ltda,10001397000179,MEI,6,2025-04-17,1
1398,Tecnologia Central ME,10001398000186,ME,6,2026-05-04,1
1399,Distribuidora Oeste S.A.,10001399000193,EPP,5,2026-01-12,1
1400,Papelaria Souza ME,10001400000100,ME,10,2026-03-03,1
1401,Transportes Souza S.A.,10001401000107,MEI,12,2025-07-18,1
1402,Confeccoes Norte e Cia,10001402000114,MEI,16,2026-01-23,1
1403,Alimentos Norte EIRELI,10001403000121,MEI,14,2025-08-07,1
1404,Comercial Norte ME,10001404000128,MEDIA,3,2025-12-13,1
1405,Industria Central e Cia,10001405000135,ME,8,2025-09-26,1
1406,Confeccoes Central S.A.,10001406000142,MEI,3,2026-02-15,1
1407,Confeccoes Souza EIRELI,10001407000149,ME,16,2025-06-03,1
1408,Transportes Central ME,10001408000156,ME,8,2025-10-10,1
1409,Comercial Norte Ltda,10001409000163,ME,3,2025-07-31,1
1410,Construtora Litoral e Cia,10001410000170,EPP,4,2025-07-01,1
1411,Papelaria Silva e Cia,10001411000177,MEI,9,2026-01-15,1
1412,Industria Souza S.A.,10001412000184,MEI,15,2025-08-02,1
1413,Alimentos Norte S.A.,10001413000191,ME,10,2025-08-19,1
1414,Alimentos Souza EIRELI,10001414000198,MEI,9,2026-01-18,1
1415,Distribuidora Central e Cia,10001415000105,MEI,9,2025-07-22,1
1416,Comercial Souza S.A.,10001416000112,ME,4,2025-07-27,1
1417,Confeccoes Norte e Cia,10001417000119,MEI,16,2025-12-11,1
1418,Confeccoes Silva EIRELI,10001418000126,MEI,13,2025-04-08,1
1419,Comercial Litoral EIRELI,10001419000133,EPP,4,2025-04-18,1
1420,Industria Litoral EIRELI,10001420000140,MEI,16,2025-11-17,1
1421,Distribuidora Oeste S.A.,10001421000147,MEI,7,2025-08-05,1
1422,Distribuidora Souza EIRELI,10001422000154,ME,1,2025-08-16,1
1423,Construtora Silva S.A.,10001423000161,ME,16,2025-04-14,1
1424,Papelaria Central Ltda,10001424000168,MEI,10,2025-02-22,1
1425,Tecnologia Central e Cia,10001425000175,ME,14,2025-10-11,1
1426,Comercial Central S.A.,10001426000182,ME,10,2025-10-30,1
1427,Servicos Litoral Ltda,10001427000189,ME,16,2025-08-05,1
1428,Transportes Silva ME,10001428000196,EPP,11,2025-08-02,1
1429,Distribuidora Central e Cia,10001429000103,EPP,16,2025-06-27,1
1430,Tecnologia Silva EIRELI,10001430000110,MEI,15,2025-04-09,1
1431,Alimentos Central EIRELI,10001431000117,ME,16,2025-10-28,1
1432,Papelaria Litoral S.A.,10001432000124,MEI,11,2025-05-31,1
1433,Tecnologia Litoral ME,10001433000131,ME,13,2026-02-14,1
1434,Papelaria Souza ME,10001434000138,ME,6,2025-02-14,1
1435,Industria Souza EIRELI,10001435000145,MEI,16,2025-09-09,1
1436,Tecnologia Central ME,10001436000152,MEI,4,2025-10-13,1
1437,Comercial Oeste ME,10001437000159,MEI,2,2025-03-23,1
1438,Transportes Silva Ltda,10001438000166,MEI,6,2025-02-28,1
1439,Distribuidora Norte EIRELI,10001439000173,ME,8,2025-06-24,1
1440,Comercial Norte ME,10001440000180,EPP,12,2026-03-13,1
1441,Comercial Central S.A.,10001441000187,MEDIA,4,2026-01-22,1
1442,Distribuidora Norte e Cia,10001442000194,ME,4,2026-05-01,1
1443,Transportes Silva e Cia,10001443000101,MEI,4,2025-11-19,1
1444,Servicos Oeste EIRELI,10001444000108,ME,4,2025-12-29,1
1445,Transportes Central Ltda,10001445000115,MEI,15,2025-07-06,1
1446,Industria Silva EIRELI,10001446000122,MEI,11,2025-08-01,1
1447,Servicos Central ME,10001447000129,MEI,1,2025-03-29,1
1448,Confeccoes Oeste S.A.,10001448000136,MEI,3,2025-12-07,1
1449,Industria Norte S.A.,10001449000143,ME,8,2025-03-12,1
1450,Tecnologia Central S.A.,10001450000150,MEDIA,14,2025-09-22,1
1451,Comercial Central EIRELI,10001451000157,ME,12,2026-01-03,1
1452,Distribuidora Oeste ME,10001452000164,MEI,3,2026-01-31,1
1453,Tecnologia Silva S.A.,10001453000171,ME,6,2025-12-05,1
1454,Papelaria Silva e Cia,10001454000178,MEDIA,5,2025-08-03,1
1455,Transportes Oeste ME,10001455000185,EPP,13,2025-01-05,1
1456,Transportes Norte EIRELI,10001456000192,ME,9,2025-08-17,1
1457,Transportes Norte e Cia,10001457000199,ME,7,2025-12-24,1
1458,Tecnologia Souza ME,10001458000106,MEI,12,2025-10-03,1
1459,Tecnologia Litoral EIRELI,10001459000113,ME,11,2025-10-04,1
1460,Servicos Silva e Cia,10001460000120,ME,10,2025-09-24,1
1461,Industria Silva Ltda,10001461000127,EPP,11,2025-10-04,1
1462,Servicos Oeste S.A.,10001462000134,MEDIA,9,2025-02-26,1
1463,Alimentos Oeste e Cia,10001463000141,MEI,2,2025-01-25,1
1464,Construtora Oeste e Cia,10001464000148,ME,4,2025-08-21,1
1465,Servicos Litoral e Cia,10001465000155,ME,11,2026-04-03,1
1466,Alimentos Oeste ME,10001466000162,ME,8,2026-02-22,1
1467,Tecnologia Norte EIRELI,10001467000169,MEI,5,2025-09-22,1
1468,Alimentos Central Ltda,10001468000176,MEI,7,2025-08-06,1
1469,Distribuidora Silva Ltda,10001469000183,MEI,14,2025-03-08,1
1470,Servicos Central Ltda,10001470000190,MEI,16,2025-09-27,1
1471,Papelaria Norte e Cia,10001471000197,ME,13,2026-03-23,1
1472,Papelaria Central S.A.,10001472000104,GRANDE,9,2025-12-19,1
1473,Tecnologia Souza EIRELI,10001473000111,ME,16,2025-09-06,1
1474,Industria Litoral e Cia,10001474000118,EPP,15,2025-03-02,1
1475,Construtora Central Ltda,10001475000125,ME,7,2026-04-29,1
1476,Distribuidora Norte S.A.,10001476000132,MEI,12,2025-07-09,1
1477,Comercial Norte EIRELI,10001477000139,MEI,10,2025-06-06,1
1478,Confeccoes Oeste S.A.,10001478000146,MEI,12,2025-03-15,1
1479,Papelaria Central Ltda,10001479000153,EPP,5,2025-06-06,1
1480,Servicos Souza S.A.,10001480000160,MEI,10,2025-10-08,1
1481,Distribuidora Silva S.A.,10001481000167,ME,12,2025-06-08,1
1482,Alimentos Central S.A.,10001482000174,EPP,15,2026-03-03,1
1483,Industria Norte S.A.,10001483000181,ME,5,2025-12-08,1
1484,Industria Litoral ME,10001484000188,MEI,15,2025-11-16,1
1485,Tecnologia Souza S.A.,10001485000195,MEI,14,2025-01-24,1
1486,Confeccoes Litoral Ltda,10001486000102,EPP,15,2025-12-29,1
1487,Papelaria Litoral ME,10001487000109,ME,1,2025-03-05,1
1488,Servicos Norte e Cia,10001488000116,ME,3,2025-01-28,1
1489,Construtora Norte Ltda,10001489000123,MEI,7,2026-04-25,1
1490,Comercial Oeste EIRELI,10001490000130,MEI,6,2025-12-28,1
1491,Distribuidora Norte e Cia,10001491000137,MEI,15,2025-10-29,1
1492,Construtora Silva ME,10001492000144,MEI,2,2025-08-01,1
1493,Transportes Oeste S.A.,10001493000151,MEI,1,2025-02-28,1
1494,Transportes Souza ME,10001494000158,MEI,4,2025-05-11,1
1495,Industria Oeste S.A.,10001495000165,ME,3,2025-01-31,1
1496,Industria Silva Ltda,10001496000172,MEI,11,2025-02-20,1
1497,Industria Central ME,10001497000179,MEI,11,2026-04-28,1
1498,Comercial Souza EIRELI,10001498000186,ME,4,2025-10-28,1
1499,Construtora Norte e Cia,10001499000193,MEI,8,2025-02-28,1
1500,Comercial Oeste S.A.,10001500000100,ME,9,2025-02-03,1
1501,Comercial Central EIRELI,10001501000107,EPP,16,2025-01-10,1
1502,Transportes Norte Ltda,10001502000114,MEI,9,2025-10-12,1
1503,Confeccoes Norte S.A.,10001503000121,MEI,5,2026-03-10,1
1504,Industria Oeste e Cia,10001504000128,MEDIA,7,2026-02-05,1
1505,Transportes Central e Cia,10001505000135,ME,8,2025-01-01,1
1506,Papelaria Oeste EIRELI,10001506000142,MEI,15,2026-04-23,1
1507,Confeccoes Norte ME,10001507000149,EPP,16,2025-07-14,1
1508,Servicos Norte e Cia,10001508000156,MEI,12,2025-03-24,1
1509,Confeccoes Silva S.A.,10001509000163,ME,3,2026-03-02,1
1510,Transportes Oeste S.A.,10001510000170,MEI,5,2025-09-16,1
1511,Alimentos Litoral ME,10001511000177,MEDIA,11,2025-12-29,1
1512,Confeccoes Souza ME,10001512000184,MEI,15,2025-08-24,1
1513,Comercial Litoral EIRELI,10001513000191,ME,11,2025-01-02,1
1514,Comercial Silva EIRELI,10001514000198,MEI,16,2026-04-04,1
1515,Tecnologia Norte Ltda,10001515000105,ME,16,2025-11-29,1
1516,Transportes Silva S.A.,10001516000112,ME,3,2025-06-30,1
1517,Papelaria Oeste S.A.,10001517000119,MEI,13,2026-01-29,1
1518,Distribuidora Central ME,10001518000126,EPP,1,2025-08-16,1
1519,Servicos Litoral Ltda,10001519000133,ME,1,2025-12-15,1
1520,Servicos Silva e Cia,10001520000140,ME,12,2026-02-18,1
1521,Servicos Central ME,10001521000147,MEI,8,2025-09-10,1
1522,Comercial Souza S.A.,10001522000154,MEI,7,2025-05-23,1
1523,Industria Norte EIRELI,10001523000161,ME,16,2025-10-17,1
1524,Distribuidora Norte EIRELI,10001524000168,ME,6,2025-03-07,1
1525,Papelaria Souza e Cia,10001525000175,ME,9,2025-05-21,1
1526,Comercial Litoral e Cia,10001526000182,ME,7,2025-12-15,1
1527,Comercial Central Ltda,10001527000189,EPP,15,2025-06-15,1
1528,Tecnologia Oeste Ltda,10001528000196,ME,14,2025-08-27,1
1529,Alimentos Norte Ltda,10001529000103,EPP,16,2025-04-25,1
1530,Confeccoes Central e Cia,10001530000110,MEI,2,2025-01-03,1
1531,Servicos Oeste Ltda,10001531000117,EPP,13,2026-02-18,1
1532,Servicos Litoral S.A.,10001532000124,MEDIA,1,2026-04-15,1
1533,Servicos Souza ME,10001533000131,MEI,8,2025-11-17,1
1534,Comercial Central S.A.,10001534000138,EPP,4,2025-10-31,1
1535,Confeccoes Souza Ltda,10001535000145,ME,11,2026-05-06,1
1536,Comercial Oeste e Cia,10001536000152,ME,11,2026-04-29,1
1537,Papelaria Norte S.A.,10001537000159,ME,3,2025-11-17,1
1538,Papelaria Silva Ltda,10001538000166,MEDIA,15,2026-04-15,1
1539,Tecnologia Oeste Ltda,10001539000173,ME,2,2025-02-01,1
1540,Comercial Oeste e Cia,10001540000180,ME,15,2025-02-03,1
1541,Comercial Norte Ltda,10001541000187,MEI,4,2025-07-15,1
1542,Distribuidora Norte S.A.,10001542000194,MEI,13,2025-11-03,1
1543,Construtora Central S.A.,10001543000101,ME,1,2026-03-27,1
1544,Alimentos Litoral Ltda,10001544000108,ME,4,2025-06-18,1
1545,Distribuidora Silva Ltda,10001545000115,ME,7,2025-02-04,1
1546,Papelaria Souza e Cia,10001546000122,MEI,7,2025-08-04,1
1547,Papelaria Central EIRELI,10001547000129,MEI,16,2026-02-13,1
1548,Comercial Souza ME,10001548000136,ME,2,2025-09-20,1
1549,Confeccoes Norte e Cia,10001549000143,ME,12,2025-03-17,1
1550,Confeccoes Norte ME,10001550000150,MEI,16,2026-05-12,1
1551,Transportes Norte EIRELI,10001551000157,MEI,1,2025-09-17,1
1552,Tecnologia Oeste EIRELI,10001552000164,MEDIA,2,2025-11-24,1
1553,Distribuidora Oeste EIRELI,10001553000171,ME,7,2025-12-22,1
1554,Papelaria Litoral ME,10001554000178,EPP,15,2025-10-17,1
1555,Papelaria Oeste S.A.,10001555000185,MEI,11,2025-02-23,1
1556,Comercial Central EIRELI,10001556000192,EPP,15,2025-11-24,1
1557,Servicos Central e Cia,10001557000199,MEI,8,2025-09-04,1
1558,Tecnologia Souza S.A.,10001558000106,MEI,11,2025-01-04,1
1559,Comercial Silva ME,10001559000113,MEI,12,2025-02-28,1
1560,Confeccoes Central EIRELI,10001560000120,ME,5,2026-04-13,1
1561,Comercial Silva EIRELI,10001561000127,MEI,12,2025-03-31,1
1562,Confeccoes Litoral EIRELI,10001562000134,MEI,8,2025-10-11,1
